Date,Info Tech (VGT),Healthcare (VHT),Cons Disc (VCR),Comm Serv (VOX),Finance (VFH),Industrials (VIS),Cons Staples (VDC),Utilities (VPU),Materials (VAW),Real Estate (VNQ),Energy (VDE),S&P 500 (SPY)
2008-11-04 00:00:00-05:00,39.06,47.72,35.47,48.49,32.32,48.88,61.2,62.18,54.6,42.4,77.84,100.4
2008-11-05 00:00:00-05:00,36.99,46.27,33.52,45.18,29.63,46.36,59.39,60.0,51.27,38.06,74.06,95.44
2008-11-06 00:00:00-05:00,35.08,44.94,31.83,42.72,27.97,43.39,57.95,57.71,48.35,36.38,69.7,90.65
2008-11-07 00:00:00-05:00,35.86,46.03,32.35,43.96,28.65,44.41,59.02,60.34,50.03,38.73,72.59,93.21
2008-11-10 00:00:00-05:00,35.23,45.82,31.44,44.1,27.33,44.19,59.04,58.89,49.81,35.25,72.92,92.23
2008-11-11 00:00:00-05:00,34.44,44.98,30.58,42.95,26.82,43.1,57.97,58.95,47.53,34.79,70.2,90.1
2008-11-12 00:00:00-05:00,32.77,43.51,28.66,40.64,25.14,40.55,56.04,57.49,44.5,32.3,64.76,85.68
2008-11-13 00:00:00-05:00,34.69,46.0,30.56,43.28,27.01,42.91,58.71,61.55,48.26,35.85,72.23,91.5
2008-11-14 00:00:00-05:00,32.94,44.5,29.3,43.24,25.42,41.0,56.92,59.62,45.21,31.8,68.54,87.55
2008-11-17 00:00:00-05:00,32.15,43.5,28.37,41.49,24.15,40.21,56.13,59.75,44.36,30.65,67.5,85.39
2008-11-18 00:00:00-05:00,32.42,43.44,28.14,40.82,23.97,40.3,56.83,59.72,43.88,30.39,69.55,86.2
2008-11-19 00:00:00-05:00,30.64,41.75,26.27,38.0,21.36,37.44,55.05,57.97,40.58,26.28,65.22,81.13
2008-11-20 00:00:00-05:00,29.32,39.04,24.83,35.48,19.31,35.07,52.72,54.65,37.0,24.16,57.69,75.75
2008-11-21 00:00:00-05:00,30.74,40.52,26.28,37.29,20.2,37.48,55.24,59.46,39.79,25.99,63.66,80.36
2008-11-24 00:00:00-05:00,32.51,41.85,28.32,40.39,23.05,39.61,56.61,60.45,42.22,30.41,67.97,84.94
2008-11-25 00:00:00-05:00,32.37,42.27,28.92,41.62,23.95,40.35,56.65,60.94,43.9,30.89,68.93,86.05
2008-11-26 00:00:00-05:00,33.7,42.71,30.67,44.43,25.11,41.72,57.66,61.36,45.98,32.47,73.55,89.04
2008-11-28 00:00:00-05:00,33.64,43.27,30.87,45.21,25.74,42.69,58.4,62.64,46.29,32.08,72.44,89.81
2008-12-01 00:00:00-05:00,31.2,40.5,28.16,41.55,21.6,38.9,55.08,58.42,41.38,25.82,64.4,82.09
2008-12-02 00:00:00-05:00,32.21,41.95,29.39,44.21,23.34,40.98,55.85,59.72,43.48,29.25,66.79,85.4
2008-12-03 00:00:00-05:00,32.96,43.13,30.66,45.55,24.56,42.04,56.73,60.92,43.54,30.63,66.86,87.5
2008-12-04 00:00:00-05:00,31.77,42.06,30.65,43.7,24.12,40.66,55.61,58.37,42.43,29.97,61.79,84.88
2008-12-05 00:00:00-05:00,32.99,43.56,31.82,45.6,26.0,41.97,57.6,59.6,43.67,33.15,63.0,88.04
2008-12-08 00:00:00-05:00,34.46,43.95,32.89,47.36,27.36,43.79,57.78,60.32,46.98,36.29,66.58,91.25
2008-12-09 00:00:00-05:00,34.46,43.08,32.0,46.03,26.28,42.39,56.45,59.29,46.61,33.17,66.67,89.4
2008-12-10 00:00:00-05:00,34.49,43.44,32.75,46.11,26.27,43.1,56.85,60.27,48.21,36.02,70.57,90.35
2008-12-11 00:00:00-05:00,33.42,43.45,31.42,44.58,24.27,41.14,56.12,59.74,45.86,30.83,69.96,87.95
2008-12-12 00:00:00-05:00,34.13,43.52,31.52,44.6,24.8,41.26,56.39,60.07,46.54,33.81,69.15,88.45
2008-12-15 00:00:00-05:00,33.69,43.33,31.17,42.96,23.94,41.19,56.22,59.13,46.07,32.78,68.9,87.5
2008-12-16 00:00:00-05:00,35.19,45.13,32.88,45.41,26.33,43.41,57.74,61.18,48.83,36.91,71.28,91.84
2008-12-17 00:00:00-05:00,34.87,44.8,33.22,45.4,26.1,43.47,57.42,59.67,48.99,37.61,70.47,91.01
2008-12-18 00:00:00-05:00,33.99,45.21,32.76,44.94,25.39,42.27,57.64,59.81,47.05,34.89,66.28,89.15
2008-12-19 00:00:00-05:00,34.47,45.57,32.71,44.65,25.51,42.58,57.56,59.88,46.49,36.5,66.53,88.39
2008-12-22 00:00:00-05:00,33.3,44.32,30.942,42.88,24.76,40.79,56.18,58.97,43.28,35.65,63.1199,86.95
2008-12-23 00:00:00-05:00,33.0,44.27,30.6,42.7,24.39,40.53,55.77,58.11,43.083,35.4,62.77,86.17
2008-12-24 00:00:00-05:00,33.09,44.23,30.776,42.76,24.296,40.72,56.16,58.34,43.05,34.8,62.59,86.64
2008-12-26 00:00:00-05:00,33.13,44.3599,30.97,43.4332,24.44,41.0,56.35,58.84,43.85,35.2661,63.93,87.13
2008-12-29 00:00:00-05:00,32.88,44.012,30.536,42.597,24.09,40.49,56.08,58.75,43.24,33.28,64.83,86.89
2008-12-30 00:00:00-05:00,33.69,45.19,31.58,43.36,25.01,41.73,57.0785,59.8,44.52,34.77,66.5901,88.9
2008-12-31 00:00:00-05:00,34.05,45.7,32.24,44.82,25.89,42.84,57.85,61.07,45.4,36.44,67.36,90.24
2009-01-02 00:00:00-05:00,35.42,46.46,33.57,45.69,25.97,44.44,58.66,62.26,47.11,35.27,71.25,92.97
2009-01-05 00:00:00-05:00,35.4,46.04,33.62,44.91,25.51,44.34,58.57,62.77,47.24,34.58,72.8,92.8
2009-01-06 00:00:00-05:00,36.5096,45.47,34.16,45.76,25.99,45.11,58.056,62.11,48.17,36.3792,74.03,93.44
2009-01-07 00:00:00-05:00,35.26,45.1,33.04,45.06,24.8,43.36,57.37,61.06,47.25,35.13,70.85,90.7
2009-01-08 00:00:00-05:00,35.56,45.22,33.25,46.53,24.81,43.66,56.74,61.28,47.66,34.88,71.78,91.08
2009-01-09 00:00:00-05:00,34.73,44.8001,32.26,45.42,23.94,42.76,55.96,60.648,46.45,33.1,69.21,89.01
2009-01-12 00:00:00-05:00,34.15,44.41,31.4,44.07,22.79,41.67,55.644,60.66,44.56,31.14,66.59,87.0
2009-01-13 00:00:00-05:00,34.14,44.81,31.06,44.2,23.12,40.86,56.01,59.71,44.68,32.1,68.06,87.1
2009-01-14 00:00:00-05:00,32.96,44.1899,29.93,42.65,21.89,39.33,54.67,58.78,42.8,30.42,64.9499,84.35
2009-01-15 00:00:00-05:00,33.2212,44.462,30.57,42.59,21.26,39.6299,54.892,59.08,43.96,31.4,65.47,84.49
2009-01-16 00:00:00-05:00,33.47,44.91,31.02,42.85,20.916,40.08,55.6,60.31,44.63,32.58,66.19,84.98
2009-01-20 00:00:00-05:00,31.73,43.5884,29.07,41.19,17.99,37.96,54.61,59.2,41.97,28.96,62.28,80.62
2009-01-21 00:00:00-05:00,33.31,44.72,30.08,42.85,20.08,39.02,55.04,59.84,43.73,32.0,66.54,84.04
2009-01-22 00:00:00-05:00,32.59,44.74,29.72,42.51,18.95,38.76,54.87,59.82,42.9,30.28,64.65,82.78
2009-01-23 00:00:00-05:00,33.02,44.77,29.68,42.89,19.45,37.77,54.42,59.97,43.65,31.16,66.41,83.11
2009-01-26 00:00:00-05:00,33.29,44.64,29.81,43.93,19.18,38.05,54.77,61.37,43.17,30.98,67.71,83.7
2009-01-27 00:00:00-05:00,33.82,45.56,29.93,43.42,19.7708,38.8,55.23,61.7,43.53,31.38,67.68,84.58
2009-01-28 00:00:00-05:00,34.84,46.09,31.1,44.35,21.82,40.0,55.76,62.08,44.9,34.13,69.659,87.43
2009-01-29 00:00:00-05:00,33.79,45.57,29.91,42.82,20.23,38.43,55.16,61.69,43.6694,31.34,67.01,84.57
2009-01-30 00:00:00-05:00,32.9,44.92,28.95,42.09,19.78,37.49,53.45,60.29,42.05,30.2705,66.08,82.69
2009-02-02 00:00:00-05:00,33.33,45.37,28.91,43.01,19.79,36.77,53.2428,60.76,41.48,30.68,65.22,82.59
2009-02-03 00:00:00-05:00,33.87,46.425,29.66,43.56,19.41,37.42,54.33,61.17,42.29,30.48,66.25,83.81
2009-02-04 00:00:00-05:00,34.05,46.1696,29.01,42.75,19.24,37.29,53.06,61.64,42.98,29.82,66.7437,83.31
2009-02-05 00:00:00-05:00,34.72,46.64,29.51,43.38,19.45,37.63,53.81,62.03,43.99,29.19,68.53,84.66
2009-02-06 00:00:00-05:00,35.9001,47.07,30.42,44.24,20.788,38.66,54.72,62.64,45.43,31.13,69.9,86.96
2009-02-09 00:00:00-05:00,36.05,46.92,30.35,44.14,21.01,39.52,54.186,62.1,45.34,31.58,70.344,87.159
2009-02-10 00:00:00-05:00,34.64,45.53,28.98,42.35,19.03,37.45,52.43,60.37,43.33,28.77,67.02,82.96
2009-02-11 00:00:00-05:00,34.72,45.99,29.06,42.2816,19.82,37.57,52.74,59.9,43.36,29.33,66.2,83.67
2009-02-12 00:00:00-05:00,34.96,46.42,29.18,42.5214,19.71,37.31,53.43,59.42,43.81,28.83,66.34,83.69
2009-02-13 00:00:00-05:00,34.92,46.21,28.81,42.99,18.89,37.2,52.7,59.22,43.27,27.06,66.34,82.78
2009-02-17 00:00:00-05:00,33.37,45.216,27.78,40.92,17.41,35.46,51.69,56.48,41.13,25.13,61.9399,79.22
2009-02-18 00:00:00-05:00,33.5,45.11,27.47,40.17,17.3,35.24,51.91,55.65,40.93,25.5,61.3,79.06
2009-02-19 00:00:00-05:00,32.46,44.92,27.26,40.34,16.46,34.58,52.3993,55.84,40.59,24.4,61.74,78.28
2009-02-20 00:00:00-05:00,32.46,44.5305,27.12,40.71,16.34,33.89,51.62,54.48,40.63,25.95,59.91,77.41
2009-02-23 00:00:00-05:00,31.12,43.4574,26.41,39.41,15.75,32.26,50.3,53.11,38.11,23.97,56.992,74.78
2009-02-24 00:00:00-05:00,32.03,44.26,27.59,40.96,17.31,33.36,51.23,54.6984,39.54,26.0,59.7,77.57
2009-02-25 00:00:00-05:00,32.08,43.4761,27.33,40.89,17.17,32.49,50.765,54.24,38.83,25.5199,59.17,76.85
2009-02-26 00:00:00-05:00,31.7,41.31,26.8,40.68,17.35,31.93,49.59,53.35,38.6,24.21,59.3262,75.67
2009-02-27 00:00:00-05:00,31.5652,39.62,26.77,40.72,16.44,31.15,49.53,52.53,38.39,24.0,58.0,73.97
2009-03-02 00:00:00-05:00,30.53,37.83,25.68,38.6401,15.39,29.03,48.17,50.59,35.67,22.33,53.58,70.58
2009-03-03 00:00:00-05:00,30.6,37.88,25.37,38.01,15.15,28.67,47.77,48.78,35.76,22.49,53.8742,70.04
2009-03-04 00:00:00-05:00,31.31,38.81,25.94,39.7499,15.06,29.43,48.5736,49.72,37.1,22.97,56.25,71.73
2009-03-05 00:00:00-05:00,30.27,37.54,24.82,38.03,13.76,28.08,47.342,47.97,35.7,21.44,53.62,68.77
2009-03-06 00:00:00-05:00,30.0,38.0899,24.61,37.84,13.59,28.01,47.65,48.12,35.85,21.16,54.08,68.84
2009-03-09 00:00:00-04:00,29.28,37.73,24.27,36.57,13.75,27.82,46.74,47.04,35.58,21.62,54.23,68.07
2009-03-10 00:00:00-04:00,31.17,39.075,25.99,39.0,15.52,30.1,47.89,48.03,37.88,24.6,57.03,72.23
2009-03-11 00:00:00-04:00,32.04,38.47,26.31,39.2,15.88,30.26,47.8,47.8,38.78,24.22,56.77,72.6
2009-03-12 00:00:00-04:00,32.86,40.34,27.42,40.943,17.26,31.62,49.1,48.52,39.7001,26.16,58.59,75.51
2009-03-13 00:00:00-04:00,32.8968,41.55,27.63,41.38,17.3934,31.65,50.0,49.25,39.99,25.65,58.04,76.1
2009-03-16 00:00:00-04:00,32.36,41.08,27.15,41.2194,16.99,31.83,50.52,50.46,40.25,23.58,58.62,75.93
2009-03-17 00:00:00-04:00,33.46,41.82,28.39,42.57,18.1,32.62,51.36,51.36,40.64,25.47,60.9,78.26
2009-03-18 00:00:00-04:00,34.07,41.9,29.27,43.66,19.56,33.29,51.18,52.84,41.93,26.79,61.64,79.89
2009-03-19 00:00:00-04:00,34.17,40.97,29.02,43.53,18.32,33.08,50.62,53.6,42.55,25.11,63.16,78.89
2009-03-20 00:00:00-04:00,33.55,41.0,28.4,42.72,17.48,31.95,50.53,53.17,41.56,23.04,60.64,76.71
2009-03-23 00:00:00-04:00,35.62,42.51,30.38,45.43,20.24,34.42,52.65,55.37,44.16,26.82,65.65,82.27
2009-03-24 00:00:00-04:00,35.104,41.89,29.99,44.1,18.97,34.12,52.33,54.1,44.0,24.61,64.17,80.61
2009-03-25 00:00:00-04:00,35.27,42.2155,30.27,44.6,19.55,34.324,52.88,53.47,44.5,24.56,64.46,81.34
2009-03-26 00:00:00-04:00,36.46,42.81,31.51,45.27,19.83,36.09,53.55,54.31,46.42,25.27,65.05,83.17
2009-03-27 00:00:00-04:00,35.56,42.32,30.92,44.81,19.29,35.3,53.02,53.52,45.33,24.04,63.14,81.62
2009-03-30 00:00:00-04:00,34.63,42.0455,29.86,43.32,17.82,33.51,51.84,52.57,43.58,22.59,60.7095,78.8
2009-03-31 00:00:00-04:00,35.23,42.2,30.11,43.67,18.785,33.85,51.64,53.16,43.92,24.372,60.24,79.5
2009-04-01 00:00:00-04:00,36.02,42.16,30.763,45.09,19.14,34.42,52.56,53.32,45.2,24.12,61.64,81.03
2009-04-02 00:00:00-04:00,37.08,42.22,32.34,46.83,19.74,36.38,53.74,54.05,46.69,25.76,64.24,83.41
2009-04-03 00:00:00-04:00,37.74,41.62,32.79,47.37,20.5,36.66,53.77,54.36,47.46,28.14,65.79,84.25
2009-04-06 00:00:00-04:00,37.24,41.84,32.5,47.04,20.052,36.76,53.62,53.8,46.51,27.79,64.44,83.51
2009-04-07 00:00:00-04:00,36.25,41.44,31.37,45.67,19.42,35.6,52.8,53.5,44.96,25.53,62.44,81.56
2009-04-08 00:00:00-04:00,36.92,41.81,32.22,45.83,19.55,35.81,53.37,54.19,45.664,26.112,63.4,82.54
2009-04-09 00:00:00-04:00,38.1625,42.1701,33.67,47.37,22.16,37.89,53.58,54.32,47.81,29.61,65.38,85.82
2009-04-13 00:00:00-04:00,38.03,42.32,33.6,47.244,23.03,37.84,53.4699,53.66,48.28,29.69,64.78,85.85
2009-04-14 00:00:00-04:00,37.64,42.33,32.87,45.99,21.48,37.14,52.65,52.91,47.21,27.17,64.42,84.31
2009-04-15 00:00:00-04:00,37.41,42.43,33.08,46.63,22.42,37.79,53.4,53.57,48.16,29.54,64.56,85.29
2009-04-16 00:00:00-04:00,38.5442,42.6968,34.28,47.14,22.6368,38.92,54.11,53.8,48.58,30.69,64.97,86.56
2009-04-17 00:00:00-04:00,38.59,43.11,34.78,47.1,22.96,39.09,54.41,53.92,48.75,31.1,65.76,87.13
2009-04-20 00:00:00-04:00,37.38,42.21,33.33,45.12,20.65,37.12,53.45,53.19,46.19,27.88,62.4,83.41
2009-04-21 00:00:00-04:00,38.06,41.89,34.04,45.73,22.04,38.15,53.6744,53.37,47.4,30.41,63.96,85.06
2009-04-22 00:00:00-04:00,38.22,41.4101,34.34,45.7,21.35,38.68,53.18,52.8,47.8,29.24,63.16,84.54
2009-04-23 00:00:00-04:00,38.34,41.39,34.44,45.679,22.0,39.01,53.01,52.9,47.81,30.61,64.4301,85.36
2009-04-24 00:00:00-04:00,39.24,41.51,35.28,46.14,22.54,39.84,53.06,52.77,49.87,32.09,66.26,86.65
2009-04-27 00:00:00-04:00,39.0092,41.92,34.69,46.14,21.98,39.26,53.28,53.29,49.0,30.2,65.07,85.85
2009-04-28 00:00:00-04:00,38.73,42.1,34.8,46.23,21.68,38.82,53.5,53.44,48.52,30.49,65.16,85.59
2009-04-29 00:00:00-04:00,39.58,42.48,35.5,46.92,22.55,40.0,54.36,53.93,49.79,31.82,66.87,87.44
2009-04-30 00:00:00-04:00,39.79,42.31,35.98,46.98,22.4,40.34,54.4,54.01,51.01,31.75,65.9,87.44
2009-05-01 00:00:00-04:00,40.05,42.21,35.79,47.3182,22.1,40.66,54.56,55.13,51.34,30.69,68.164,87.86
2009-05-04 00:00:00-04:00,40.7828,43.05,37.04,48.6,23.97,42.15,55.51,56.02,54.09,33.29,70.9,90.93
2009-05-05 00:00:00-04:00,40.5981,43.35,37.19,48.89,23.64,42.13,55.27,55.82,53.81,31.98,70.05,90.51
2009-05-06 00:00:00-04:00,40.62,43.09,37.32,49.25,25.12,42.72,55.41,55.72,53.9599,33.19,72.6662,92.14
2009-05-07 00:00:00-04:00,39.38,44.07,36.54,48.42,24.41,42.121,55.5,56.0,52.3,31.16,71.45,90.84
2009-05-08 00:00:00-04:00,39.48,44.54,36.96,48.94,26.173,43.44,56.11,56.94,53.78,33.42,74.9,93.03
2009-05-11 00:00:00-04:00,39.48,44.12,36.35,48.73,24.79,42.26,55.81,56.64,52.73,32.19,72.53,91.19
2009-05-12 00:00:00-04:00,39.21,44.64,35.49,48.69,24.33,41.72,56.4216,56.89,53.1,31.88,73.01,91.02
2009-05-13 00:00:00-04:00,38.19,44.39,34.18,46.9,23.05,39.96,55.77,55.36,50.63,29.69,70.36,88.7
2009-05-14 00:00:00-04:00,38.71,44.49,34.54,47.502,23.87,40.32,55.9,55.19,51.41,30.72,70.69,89.44
2009-05-15 00:00:00-04:00,38.76,43.98,34.31,46.94,23.33,40.16,55.66,53.99,51.31,29.61,69.0,88.7
2009-05-18 00:00:00-04:00,39.77,44.48,35.85,48.1,24.77,41.5,56.74,54.05,53.21,32.04,71.55,91.25
2009-05-19 00:00:00-04:00,40.02,44.29,35.8,48.0844,24.25,41.57,56.82,54.99,53.79,31.38,72.0165,91.11
2009-05-20 00:00:00-04:00,39.75,44.42,35.46,47.93,23.69,41.59,56.9,54.17,54.04,31.13,72.09,90.57
2009-05-21 00:00:00-04:00,39.2,43.96,34.72,46.79,23.68,40.29,56.456,53.62,52.69,31.2,70.12,89.2
2009-05-22 00:00:00-04:00,39.0201,43.83,34.72,46.58,23.45,40.11,56.71,53.9,52.7271,30.48,70.23,89.05
2009-05-26 00:00:00-04:00,40.2812,44.56,36.1,48.25,24.35,41.35,57.2856,55.42,53.845,32.32,71.85,91.32
2009-05-27 00:00:00-04:00,39.98,44.1,35.33,47.77,23.52,40.51,56.24,54.39,52.24,31.09,71.1,89.68
2009-05-28 00:00:00-04:00,40.5,44.31,35.22,48.38,24.09,40.79,56.73,55.45,52.95,31.74,73.41,90.95
2009-05-29 00:00:00-04:00,40.82,44.99,35.87,48.66,24.53,41.52,57.32,56.0,54.41,32.56,74.72,92.65
2009-06-01 00:00:00-04:00,42.31,45.29,37.46,49.33,24.95,43.53,58.57,57.7672,56.19,34.02,77.6358,94.77
2009-06-02 00:00:00-04:00,42.08,45.87,37.78,49.8,24.66,43.67,59.215,57.24,56.677,33.41,77.56,94.86
2009-06-03 00:00:00-04:00,41.85,45.71,37.29,49.09,24.35,42.86,58.86,56.18,54.78,33.46,74.49,93.65
2009-06-04 00:00:00-04:00,42.52,45.21,37.31,49.31,25.09,43.72,58.97,56.7,55.89,34.45,76.1301,94.55
2009-06-05 00:00:00-04:00,42.7368,45.17,37.27,49.42,24.88,44.08,58.8455,56.86,55.5,34.15,75.76,94.53
2009-06-08 00:00:00-04:00,42.57,44.8768,37.36,48.76,25.0,43.88,58.82,56.46,54.86,33.88,75.43,94.31
2009-06-09 00:00:00-04:00,43.02,44.63,37.71,48.95,25.14,43.97,58.52,56.21,56.11,33.91,76.22,94.67
2009-06-10 00:00:00-04:00,42.99,44.44,37.31,48.97,24.77,43.67,58.05,56.95,56.13,33.21,76.92,94.355
2009-06-11 00:00:00-04:00,43.18,44.89,36.95,49.74,24.95,43.7,58.04,58.14,56.84,32.52,78.34,94.88
2009-06-12 00:00:00-04:00,43.07,45.09,37.0,49.93,25.09,43.63,58.36,58.91,56.13,33.48,77.65,95.11
2009-06-15 00:00:00-04:00,42.35,43.87,36.18,49.04,24.39,42.34,57.18,57.72,54.24,31.93,75.64,92.86
2009-06-16 00:00:00-04:00,41.84,43.88,35.37,48.57,24.04,41.62,56.45,57.39,52.82,31.53,73.95,91.66
2009-06-17 00:00:00-04:00,42.11,44.7838,35.66,48.6501,23.54,41.34,56.74,57.39,52.18,30.89,72.56,91.57
2009-06-18 00:00:00-04:00,41.98,45.79,35.626,49.14,23.94,41.34,57.69,58.63,52.5,31.18,72.37,92.18
2009-06-19 00:00:00-04:00,42.4,45.99,35.93,48.95,24.32,41.41,57.36,57.94,52.52,31.46,71.67,91.97
2009-06-22 00:00:00-04:00,41.18,45.096,34.91,48.71,23.0304,39.85,56.9,57.84,49.66,29.79,67.74,89.26
2009-06-23 00:00:00-04:00,41.18,44.94,34.6001,48.85,23.29,39.72,56.74,57.25,50.4,29.99,68.202,89.43
2009-06-24 00:00:00-04:00,41.77,45.26,34.88,49.07,23.4,39.91,56.8,57.01,50.89,30.11,68.4599,90.11
2009-06-25 00:00:00-04:00,42.53,46.54,35.98,50.2,23.8,41.07,57.74,58.04,52.12,30.52,70.12,92.03
2009-06-26 00:00:00-04:00,42.59,46.634,35.896,49.93,24.0,40.98,57.68,57.81,52.135,30.83,69.6,91.78
2009-06-29 00:00:00-04:00,42.79,46.87,36.24,50.37,24.22,41.31,58.09,58.6,52.63,30.85,70.4,92.72
2009-06-30 00:00:00-04:00,42.58,46.54,36.07,49.73,24.0748,40.84,57.68,58.4,51.99,31.14,69.9,92.03
2009-07-01 00:00:00-04:00,42.86,46.5375,36.36,49.75,24.07,41.14,58.61,59.16,52.16,31.53,69.96,92.34
2009-07-02 00:00:00-04:00,41.909,45.4001,35.01,48.55,23.32,39.89,57.61,57.45,50.97,29.9,67.4,89.82
2009-07-06 00:00:00-04:00,41.66,45.7,34.89,48.39,23.29,39.63,58.35,57.683,50.29,30.65,66.32,89.9
2009-07-07 00:00:00-04:00,40.63,45.4956,34.1,47.34,22.83,38.42,57.71,56.45,48.99,29.44,64.66,88.1
2009-07-08 00:00:00-04:00,40.64,45.78,34.29,46.77,22.53,38.3,57.9,56.33,48.73,29.13,64.5,88.01
2009-07-09 00:00:00-04:00,40.79,45.27,34.46,46.92,22.74,38.44,57.46,56.43,49.18,28.61,65.38,88.23
2009-07-10 00:00:00-04:00,41.01,45.09,34.44,46.9,22.47,38.59,57.3,56.29,49.02,28.55,64.9,87.94
2009-07-13 00:00:00-04:00,41.77,45.72,35.05,47.59,23.75,39.49,57.99,57.13,50.2,29.69,65.86,90.12
2009-07-14 00:00:00-04:00,41.96,45.96,35.6,47.59,23.72,40.02,58.39,57.54,50.59,30.03,66.84,90.68
2009-07-15 00:00:00-04:00,43.78,46.43,36.7101,48.73,24.61,41.38,59.54,58.74,52.71,31.17,69.354,93.33
2009-07-16 00:00:00-04:00,44.51,46.8,37.2,48.74,24.62,42.06,59.76,58.89,53.72,31.42,70.2,94.16
2009-07-17 00:00:00-04:00,44.87,46.55,37.19,48.92,24.41,41.61,59.92,58.55,53.87,30.69,70.7,94.13
2009-07-20 00:00:00-04:00,45.28,46.8,38.0078,49.46,24.62,42.43,59.9716,58.9388,54.94,31.73,71.79,95.13
2009-07-21 00:00:00-04:00,45.54,47.47,37.9199,49.86,24.47,42.35,59.9,59.6,55.51,31.56,72.45,95.58
2009-07-22 00:00:00-04:00,45.778,47.205,38.2899,49.95,24.5199,42.54,59.946,59.36,55.71,31.67,71.79,95.54
2009-07-23 00:00:00-04:00,46.646,48.3,39.22,51.0,25.2,43.57,60.73,60.87,57.5555,32.93,73.98,97.68
2009-07-24 00:00:00-04:00,46.46,49.1299,39.24,50.9,25.18,43.69,61.2,61.8,57.96,33.1134,74.82,98.06
2009-07-27 00:00:00-04:00,46.35,49.1,39.28,50.79,25.59,43.96,61.1,61.73,58.183,33.65,75.0316,98.35
2009-07-28 00:00:00-04:00,46.47,49.26,39.3,50.99,25.54,43.9,61.18,60.87,57.69,33.59,73.84,98.06
2009-07-29 00:00:00-04:00,46.33,49.44,38.98,50.86,25.46,43.53,61.32,60.65,56.51,33.23,72.05,97.6583
2009-07-30 00:00:00-04:00,46.568,49.46,39.61,51.42,26.06,44.47,61.54,61.44,58.1,34.408,73.1056,98.71
2009-07-31 00:00:00-04:00,46.52,49.277,39.71,50.9954,26.23,44.66,61.5,60.9,58.74,34.4,73.85,98.83
2009-08-03 00:00:00-04:00,47.15,49.57,40.51,51.39,26.89,45.57,61.54,61.31,60.804,34.97,75.92,100.39
2009-08-04 00:00:00-04:00,47.1,49.57,40.59,51.56,27.45,45.84,61.66,60.7,60.7725,36.84,75.71,100.69
2009-08-05 00:00:00-04:00,46.76,49.02,40.48,51.0,28.3,45.56,61.076,60.21,61.12,38.33,74.9,100.41
2009-08-06 00:00:00-04:00,46.35,48.45,40.4,50.01,28.14,45.67,60.66,60.38,60.62,38.02,74.17,99.88
2009-08-07 00:00:00-04:00,46.92,48.88,41.73,50.28,28.87,46.79,60.97,60.94,61.19,40.11,74.32,101.19
2009-08-10 00:00:00-04:00,46.64,49.19,41.3,50.19,28.7,46.36,61.14,61.08,60.18,39.25,74.53,100.96
2009-08-11 00:00:00-04:00,46.2264,49.16,40.89,49.428,27.7928,45.78,60.89,60.88,59.94,38.09,73.3,99.66
2009-08-12 00:00:00-04:00,46.9301,49.33,41.23,50.05,28.28,46.55,60.93,61.26,60.7,38.4,74.24,100.78
2009-08-13 00:00:00-04:00,47.38,49.31,41.37,50.12,28.72,46.75,61.17,61.22,61.87,38.57,75.15,101.58
2009-08-14 00:00:00-04:00,46.8512,49.14,40.67,49.61,28.53,45.95,60.93,61.17,60.38,38.26,73.9701,100.73
2009-08-17 00:00:00-04:00,45.69,49.14,39.4399,48.6,27.41,44.59,60.42,60.36,58.07,36.15,71.58,98.23
2009-08-18 00:00:00-04:00,46.34,49.02,39.9424,48.79,27.84,45.17,60.58,60.42,59.0,36.6,72.36,99.19
2009-08-19 00:00:00-04:00,46.6,49.67,40.34,49.12,27.87,45.28,61.03,60.9775,59.62,36.26,73.6596,100.0
2009-08-20 00:00:00-04:00,47.06,49.97,40.74,49.66,28.51,45.91,61.3816,61.31,59.92,37.79,74.33,101.02
2009-08-21 00:00:00-04:00,47.73,50.56,41.58,50.52,29.15,46.98,62.09,62.3724,61.4668,38.74,76.39,102.92
2009-08-24 00:00:00-04:00,47.68,50.77,41.24,50.56,28.93,47.02,62.06,62.51,60.94,38.59,77.38,102.94
2009-08-25 00:00:00-04:00,47.7,50.96,41.71,51.28,29.22,47.29,62.1,62.19,60.822,39.05,76.32,103.16
2009-08-26 00:00:00-04:00,47.85,50.89,41.94,51.89,29.25,46.97,62.35,62.18,60.54,39.19,76.5,103.18
2009-08-27 00:00:00-04:00,47.998,50.9195,42.08,51.59,29.47,47.2576,62.253,62.04,60.82,39.58,76.31,103.45
2009-08-28 00:00:00-04:00,48.15,50.49,42.08,51.09,29.52,47.06,61.94,62.0224,61.09,39.87,76.35,103.33
2009-08-31 00:00:00-04:00,47.69,50.33,41.36,50.47,29.39,46.4,62.07,61.2,60.25,39.29,74.74,102.48
2009-09-01 00:00:00-04:00,46.72,49.72,40.53,49.38,27.98,45.53,61.47,60.78,58.56,37.18,73.42,100.16
2009-09-02 00:00:00-04:00,46.69,49.6601,40.26,49.707,27.6501,45.26,61.49,60.27,58.99,36.48,73.05,99.84
2009-09-03 00:00:00-04:00,47.08,49.67,40.92,49.73,28.26,46.07,61.7801,60.49,60.05,37.1464,73.43,100.66
2009-09-04 00:00:00-04:00,47.78,50.34,41.519,50.67,28.44,46.88,62.26,60.68,60.829,37.51,74.72,102.07
